Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   4644, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8144, rd_minus:   7152, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 752 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2312, rd_minus:   2836, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 753 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3454, rd_minus:   2948, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 754 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1808, rd_minus:   1840, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 755 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 756 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1598, rd_minus:   1972, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 757 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1770, rd_minus:   1168, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 758 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2852, rd_minus:   1648, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 759 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1756, rd_minus:   1692, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 760 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6328, rd_minus:   6268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 761 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2568, rd_minus:   1864, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 762 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1368, rd_minus:   2068, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 763 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    430, rd_minus:    402, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 764 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1600, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 765 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3328, rd_minus:   2322, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 766 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3602, rd_minus:   3782, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 767 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    992, rd_minus:    998, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 768 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     96, rd_minus:    184, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 769 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1364, rd_minus:   1460, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 770 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    832, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 771 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2354, rd_minus:   2104, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 772 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7552, rd_minus:   7744, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 773 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3264, rd_minus:   1964, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 774 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2034, rd_minus:   2270, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 775 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5620, rd_minus:   6228, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 776 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2824, rd_minus:   3676, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 777 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3008, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 778 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4604, rd_minus:   4366, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 779 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4536, rd_minus:   7052, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 780 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3374, rd_minus:   3044, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 781 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2132, rd_minus:   1584, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 782 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4060, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 783 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2572, rd_minus:   2864, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 784 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1000, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 785 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6612, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 786 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4900, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 787 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    118, rd_minus:    166, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 788 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    824, rd_minus:    728, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 789 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3552, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 790 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4472, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 791 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1278, rd_minus:    928, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 792 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1732, rd_minus:   1886, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 793 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3756, rd_minus:   4918, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 794 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    670, rd_minus:    662, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 795 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9512, rd_minus:  11434, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 796 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3460, rd_minus:   7124, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 797 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4052, rd_minus:   1952, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 798 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7628, rd_minus:   6652, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 799 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7082, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 800 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5436, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 801 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3312, rd_minus:   3304, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 802 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16936, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 803 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6036, rd_minus:   4292, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 804 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4474, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 805 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3108, rd_minus:   2908, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 806 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4078, rd_minus:   4158, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 807 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    696, rd_minus:    772, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 808 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2524, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 809 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2736, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 810 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3224, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 811 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6528, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 812 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4708, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 813 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    416, rd_minus:    392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 814 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5296, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 815 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3136, rd_minus:   2688, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 816 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6058, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 817 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2916, rd_minus:   3748, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 818 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    270, rd_minus:    442, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 819 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    478, rd_minus:    370, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 820 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    112, rd_minus:    148, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 821 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2870, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 822 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3824, rd_minus:   4188, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 823 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5752, rd_minus:   6552, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 824 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1080, rd_minus:   2464, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 825 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6152, rd_minus:   6256, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 826 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5186, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 827 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8438, rd_minus:   7380, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 828 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    542, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 829 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1620, rd_minus:   1456, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 830 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8774, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 831 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6944, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 832 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3040, rd_minus:   1824, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 833 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1274, rd_minus:   1616, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 834 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7324, rd_minus:   6320, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 835 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1920, rd_minus:   3200, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 836 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1984, rd_minus:   2260, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 837 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10500, rd_minus:  12556, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 838 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2858, rd_minus:   2944, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 839 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6182, rd_minus:   8082, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 840 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    936, rd_minus:   1544, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 841 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6890, rd_minus:   9680, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 842 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3592, rd_minus:   4220, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 843 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    310, rd_minus:    316, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 844 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    456, rd_minus:    520, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 845 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2492, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 846 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2820, rd_minus:   2974, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 847 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11924, rd_minus:  10886, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 848 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     90, rd_minus:     84, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 849 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6088, rd_minus:   6732, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 850 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5812, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 851 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1018, rd_minus:   1368, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 852 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    956, rd_minus:    858, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 853 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4592, rd_minus:   4528, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 854 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4884, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 855 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1332, rd_minus:   1132, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 856 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    626, rd_minus:    836, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 857 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3640, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 858 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3226, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 859 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    128, rd_minus:    134, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 860 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3416, rd_minus:   3748, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 861 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2986, rd_minus:   4516, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 862 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2446, rd_minus:   3006, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 863 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2244, rd_minus:   2492, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 864 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    332, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 865 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1768, rd_minus:   1690, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 866 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6132, rd_minus:   5912, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 867 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3390, rd_minus:   3368, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 868 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2712, rd_minus:   2828, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 869 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3368, rd_minus:   2528, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 870 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4150, rd_minus:   3906, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 871 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  13424, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 872 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     78, rd_minus:     84, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 873 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2484, rd_minus:   3148, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 874 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    226, rd_minus:    276, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 875 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    554, rd_minus:    548, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 876 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5024, rd_minus:   5984, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 877 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1820, rd_minus:   1632, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 878 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1572, rd_minus:   1730, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 879 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8232, rd_minus:   8826, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 880 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2112, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 881 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2488, rd_minus:   2082, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 882 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    794, rd_minus:    538, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 883 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    346, rd_minus:    776, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 884 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    724, rd_minus:    412, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 885 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3846, rd_minus:   3380, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 886 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1080, rd_minus:   1082, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 887 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    248, rd_minus:    276, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 888 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13712, rd_minus:  12954, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 889 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    844, rd_minus:    600, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 890 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    728, rd_minus:    350, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 891 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4362, rd_minus:   4946, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 892 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6132, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 893 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3340, rd_minus:   3284, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 894 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3360, rd_minus:   3930, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 895 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1854, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 896 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3192, rd_minus:   2302, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 897 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    316, rd_minus:    328, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 898 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     94, rd_minus:    104, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 899 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6478, rd_minus:   4856, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 900 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2576, rd_minus:   3880, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 901 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    456, rd_minus:    630, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 902 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    196, rd_minus:    206, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 903 / 2072, payload_bits 2048, end_bits 24
