Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3724, rd_minus:   5556, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 566 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5336, rd_minus:   5316, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 567 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3118, rd_minus:   2840, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 568 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4916, rd_minus:   5780, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 569 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7944, rd_minus:   8170, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 570 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4072, rd_minus:   3336, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 571 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  13110, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 572 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5732, rd_minus:   5304, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 573 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    964, rd_minus:    604, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 574 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    642, rd_minus:    520, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 575 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3408, rd_minus:   4106, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 576 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4836, rd_minus:   3516, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 577 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1856, rd_minus:   2260, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 578 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8782, rd_minus:  14286, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 579 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2062, rd_minus:   1092, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 580 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15354, rd_minus:  18994, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 581 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2692, rd_minus:   6680, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 582 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4522, rd_minus:   4590, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 583 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    178, rd_minus:    186, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 584 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10984, rd_minus:  18028, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 585 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2896, rd_minus:   2696, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 586 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    368, rd_minus:    612, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 587 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3884, rd_minus:   4184, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 588 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3194, rd_minus:   2680, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 589 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    702, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 590 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14784, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 591 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11096, rd_minus:  14120, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 592 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20362, rd_minus:  18186, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 593 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6018, rd_minus:   6332, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 594 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6330, rd_minus:   6400, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 595 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13798, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 596 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    474, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 597 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3804, rd_minus:   4036, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 598 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4724, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 599 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    408, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 600 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    320, rd_minus:    364, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 601 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    476, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 602 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    422, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 603 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6532, rd_minus:   6832, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 604 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15126, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 605 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7146, rd_minus:   7296, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 606 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3836, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 607 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6502, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 608 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     82, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 609 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4180, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 610 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7552, rd_minus:   7300, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 611 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2000, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 612 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6106, rd_minus:   3348, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 613 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6636, rd_minus:   7304, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 614 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    248, rd_minus:    240, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 615 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3820, rd_minus:   5112, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 616 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  32320, rd_minus:  35978, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 617 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4012, rd_minus:   3508, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 618 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2806, rd_minus:   3200, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 619 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9206, rd_minus:   8948, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 620 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9392, rd_minus:   7702, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 621 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7212, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 622 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3750, rd_minus:   3782, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 623 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2024, rd_minus:   3252, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 624 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4364, rd_minus:   5404, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 625 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    106, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 626 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1072, rd_minus:   1002, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 627 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10806, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 628 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12686, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 629 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    182, rd_minus:    178, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 630 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    596, rd_minus:    590, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 631 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  23796, rd_minus:  22602, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 632 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  23260, rd_minus:  20496, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 633 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6168, rd_minus:   6188, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 634 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1646, rd_minus:    900, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 635 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4436, rd_minus:   4782, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 636 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10836, rd_minus:   7812, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 637 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15860, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 638 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4230, rd_minus:   5144, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 639 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3388, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 640 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5052, rd_minus:   3880, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 641 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6734, rd_minus:   6044, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 642 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5214, rd_minus:   4830, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 643 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9564, rd_minus:   9000, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 644 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    198, rd_minus:    158, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 645 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5496, rd_minus:   3682, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 646 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4098, rd_minus:   4232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 647 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    298, rd_minus:    320, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 648 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4196, rd_minus:   4460, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 649 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6534, rd_minus:   7600, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 650 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    190, rd_minus:    194, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 651 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4488, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 652 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4326, rd_minus:   4312, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 653 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2052, rd_minus:   2550, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 654 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    562, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 655 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10542, rd_minus:  10012, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 656 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5988, rd_minus:   6284, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 657 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3746, rd_minus:   3370, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 658 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4556, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 659 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2040, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 660 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11090, rd_minus:  11564, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 661 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6710, rd_minus:   6616, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 662 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    238, rd_minus:    236, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 663 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14806, rd_minus:  14988, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 664 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1428, rd_minus:   1240, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 665 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18770, rd_minus:  23402, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 666 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3222, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 667 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    148, rd_minus:    144, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 668 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11866, rd_minus:  12350, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 669 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8520, rd_minus:   7224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 670 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5752, rd_minus:   4228, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 671 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    712, rd_minus:    402, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 672 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2616, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 673 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3992, rd_minus:   3992, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 674 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14924, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 675 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    222, rd_minus:    196, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 676 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6356, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 677 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5904, rd_minus:   6588, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 678 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3862, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 679 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8238, rd_minus:   8200, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 680 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1824, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 681 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6492, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 682 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10556, rd_minus:  10962, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 683 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6800, rd_minus:   6800, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 684 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3700, rd_minus:   3540, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 685 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5316, rd_minus:   6500, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 686 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3120, rd_minus:   4118, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 687 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4066, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 688 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9940, rd_minus:   8384, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 689 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    784, rd_minus:    554, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 690 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8378, rd_minus:   9862, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 691 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    278, rd_minus:    282, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 692 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  24466, rd_minus:  23042, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 693 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4520, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 694 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13116, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 695 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10288, rd_minus:   8344, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 696 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12512, rd_minus:  11408, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 697 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2326, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 698 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6262, rd_minus:   6944, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 699 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    306, rd_minus:    356, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 700 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17216, rd_minus:  16880, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 701 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  27930, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 702 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15066, rd_minus:  14410, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 703 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10456, rd_minus:  10532, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 704 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5024, rd_minus:   6120, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 705 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7234, rd_minus:  10138, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 706 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10584, rd_minus:   8042, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 707 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11288, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 708 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11124, rd_minus:  12950, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 709 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  33428, rd_minus:  27968, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 710 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    890, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 711 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8874, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 712 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14088, rd_minus:  11950, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 713 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1118, rd_minus:   1126, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 714 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11752, rd_minus:  11962, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 715 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8372, rd_minus:   8334, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 716 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8074, rd_minus:   8092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 717 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    714, rd_minus:    348, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 718 / 2072, payload_bits 2048, end_bits 24
