Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:  10442, rd_minus:   6220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1790, rd_minus:   1646, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1506 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2586, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1507 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    962, rd_minus:    690, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1508 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    114, rd_minus:    148, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1509 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10720, rd_minus:   3912, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1510 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2676, rd_minus:   1944, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1511 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    100, rd_minus:    162, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1512 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9656, rd_minus:  10738, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1513 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1900, rd_minus:   2624, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1514 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    660, rd_minus:    652, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1515 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2676, rd_minus:   3400, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1516 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    264, rd_minus:    196, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1517 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5264, rd_minus:   3616, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1518 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    308, rd_minus:    166, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1519 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    140, rd_minus:    140, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1520 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2784, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1521 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3584, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1522 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4022, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1523 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3720, rd_minus:   4176, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1524 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9600, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1525 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1152, rd_minus:   1554, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1526 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1058, rd_minus:   1088, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1527 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2134, rd_minus:   2492, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1528 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3142, rd_minus:   4008, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1529 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1126, rd_minus:   1588, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1530 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10494, rd_minus:   8104, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1531 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    820, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1532 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    276, rd_minus:    430, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1533 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6830, rd_minus:   8546, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1534 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2914, rd_minus:   2870, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1535 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1800, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1536 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    802, rd_minus:    876, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1537 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5712, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1538 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3228, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1539 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3182, rd_minus:   3262, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1540 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8202, rd_minus:   9528, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1541 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3054, rd_minus:   3002, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1542 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3318, rd_minus:   7854, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1543 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1584, rd_minus:   4484, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1544 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7728, rd_minus:   4012, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1545 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    824, rd_minus:    848, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1546 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1722, rd_minus:   1626, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1547 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  39560, rd_minus:  39546, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1548 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2496, rd_minus:   2678, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1549 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    184, rd_minus:    238, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1550 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6630, rd_minus:   8068, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1551 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2402, rd_minus:   2398, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1552 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1292, rd_minus:   1292, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1553 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4084, rd_minus:   3004, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1554 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2376, rd_minus:   3760, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1555 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2278, rd_minus:   2584, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1556 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2420, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1557 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    896, rd_minus:   2720, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1558 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4224, rd_minus:   2916, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1559 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1344, rd_minus:   2294, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1560 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    508, rd_minus:    346, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1561 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7676, rd_minus:   6834, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1562 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3310, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1563 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6240, rd_minus:   6124, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1564 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2916, rd_minus:   5840, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1565 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1256, rd_minus:    844, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1566 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3926, rd_minus:   7200, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1567 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7148, rd_minus:   8210, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1568 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3692, rd_minus:   4780, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1569 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6488, rd_minus:   6220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1570 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1836, rd_minus:   1620, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1571 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  22852, rd_minus:   8844, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1572 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2388, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1573 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1906, rd_minus:   2252, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1574 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1792, rd_minus:   1354, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1575 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1412, rd_minus:   1562, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1576 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6706, rd_minus:   8060, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1577 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2532, rd_minus:   3042, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1578 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1732, rd_minus:   1822, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1579 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2730, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1580 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2990, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1581 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2180, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1582 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1596, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1583 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4232, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1584 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5320, rd_minus:   3436, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1585 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3840, rd_minus:   4490, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1586 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7454, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1587 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17420, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1588 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    416, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1589 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    126, rd_minus:    126, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1590 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    676, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1591 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3058, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1592 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2824, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1593 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2262, rd_minus:   1796, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1594 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4892, rd_minus:   3396, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1595 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6000, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1596 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5146, rd_minus:   4700, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1597 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10330, rd_minus:  11436, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1598 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5594, rd_minus:   5052, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1599 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8960, rd_minus:   9228, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1600 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  10068, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1601 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    600, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1602 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3124, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1603 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    206, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1604 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    326, rd_minus:    366, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1605 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3012, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1606 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    394, rd_minus:    346, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1607 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3848, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1608 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8166, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1609 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    456, rd_minus:    214, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1610 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    154, rd_minus:    176, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1611 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    372, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1612 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    316, rd_minus:    246, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1613 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3652, rd_minus:   3562, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1614 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1436, rd_minus:   2348, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1615 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    372, rd_minus:    372, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1616 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3540, rd_minus:   4840, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1617 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5896, rd_minus:   4122, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1618 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7700, rd_minus:   8318, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1619 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3072, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1620 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2840, rd_minus:   3330, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1621 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    586, rd_minus:   1018, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1622 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1620, rd_minus:   2402, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1623 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1358, rd_minus:   1378, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1624 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7644, rd_minus:   5878, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1625 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1844, rd_minus:   2612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1626 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5020, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1627 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1744, rd_minus:   1894, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1628 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2800, rd_minus:   2446, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1629 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1054, rd_minus:    616, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1630 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    134, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1631 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2640, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1632 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1660, rd_minus:   1602, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1633 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8542, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1634 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    192, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1635 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1512, rd_minus:   1604, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1636 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6416, rd_minus:   6540, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1637 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2662, rd_minus:   2732, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1638 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2384, rd_minus:   2384, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1639 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1512, rd_minus:   1440, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1640 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1256, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1641 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6062, rd_minus:   6092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1642 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2228, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1643 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8472, rd_minus:   7930, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1644 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7600, rd_minus:   6798, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1645 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1414, rd_minus:   2896, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1646 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1622, rd_minus:   1884, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1647 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4062, rd_minus:   2840, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1648 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4652, rd_minus:   4844, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1649 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4248, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1650 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1104, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1651 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    346, rd_minus:    398, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1652 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8718, rd_minus:   8720, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1653 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5264, rd_minus:   6224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1654 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7654, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1655 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  16220, rd_minus:  12708, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1656 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3084, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1657 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3138, rd_minus:   3382, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1658 / 8216, payload_bits 8192, end_bits 24
