Using AOMedia Project AV1 Decoder v3.11.0
[ANGLE_READ] sym 0, injected 0, total_bits 1, payload_bits 1, keyword_buffer 000000, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 808, payload_bits 808, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 809, payload_bits 809, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 810, payload_bits 810, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 811, payload_bits 811, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 812, payload_bits 812, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 813, payload_bits 813, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 814, payload_bits 814, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 815, payload_bits 815, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 816, payload_bits 816, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 817, payload_bits 817, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 818, payload_bits 818, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 819, payload_bits 819, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 820, payload_bits 820, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 821, payload_bits 821, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 822, payload_bits 822, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 823, payload_bits 823, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 824, payload_bits 824, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 825, payload_bits 825, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 826, payload_bits 826, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 827, payload_bits 827, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 828, payload_bits 828, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 829, payload_bits 829, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 830, payload_bits 830, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 831, payload_bits 831, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 832, payload_bits 832, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 833, payload_bits 833, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 834, payload_bits 834, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 835, payload_bits 835, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 836, payload_bits 836, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 837, payload_bits 837, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 838, payload_bits 838, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 839, payload_bits 839, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 840, payload_bits 840, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 841, payload_bits 841, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 842, payload_bits 842, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 843, payload_bits 843, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 844, payload_bits 844, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 845, payload_bits 845, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 846, payload_bits 846, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 847, payload_bits 847, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 848, payload_bits 848, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 849, payload_bits 849, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 850, payload_bits 850, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 851, payload_bits 851, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 852, payload_bits 852, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 853, payload_bits 853, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 854, payload_bits 854, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 855, payload_bits 855, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 856, payload_bits 856, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 857, payload_bits 857, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 858, payload_bits 858, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 859, payload_bits 859, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 860, payload_bits 860, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 861, payload_bits 861, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 862, payload_bits 862, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 863, payload_bits 863, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 864, payload_bits 864, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 865, payload_bits 865, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 866, payload_bits 866, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 867, payload_bits 867, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 868, payload_bits 868, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 869, payload_bits 869, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 870, payload_bits 870, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 871, payload_bits 871, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 872, payload_bits 872, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 873, payload_bits 873, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 874, payload_bits 874, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 875, payload_bits 875, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 876, payload_bits 876, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 877, payload_bits 877, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 878, payload_bits 878, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 879, payload_bits 879, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 880, payload_bits 880, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 881, payload_bits 881, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 882, payload_bits 882, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 883, payload_bits 883, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 884, payload_bits 884, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 885, payload_bits 885, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 886, payload_bits 886, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 887, payload_bits 887, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 888, payload_bits 888, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 889, payload_bits 889, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 890, payload_bits 890, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 891, payload_bits 891, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 892, payload_bits 892, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 893, payload_bits 893, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 894, payload_bits 894, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 895, payload_bits 895, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 896, payload_bits 896, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 897, payload_bits 897, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 898, payload_bits 898, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 899, payload_bits 899, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 900, payload_bits 900, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 901, payload_bits 901, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 902, payload_bits 902, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 903, payload_bits 903, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 904, payload_bits 904, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 905, payload_bits 905, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 906, payload_bits 906, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 907, payload_bits 907, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 908, payload_bits 908, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 909, payload_bits 909, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 910, payload_bits 910, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 911, payload_bits 911, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 912, payload_bits 912, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 913, payload_bits 913, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 914, payload_bits 914, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 915, payload_bits 915, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 916, payload_bits 916, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 917, payload_bits 917, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 918, payload_bits 918, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 919, payload_bits 919, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 920, payload_bits 920, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 921, payload_bits 921, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 922, payload_bits 922, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 923, payload_bits 923, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 924, payload_bits 924, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 925, payload_bits 925, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 926, payload_bits 926, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 927, payload_bits 927, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 928, payload_bits 928, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 929, payload_bits 929, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 930, payload_bits 930, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 931, payload_bits 931, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 932, payload_bits 932, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 933, payload_bits 933, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 934, payload_bits 934, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 935, payload_bits 935, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 936, payload_bits 936, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 937, payload_bits 937, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 938, payload_bits 938, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 939, payload_bits 939, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 940, payload_bits 940, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 941, payload_bits 941, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 942, payload_bits 942, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 943, payload_bits 943, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 944, payload_bits 944, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 945, payload_bits 945, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 946, payload_bits 946, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 947, payload_bits 947, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 948, payload_bits 948, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 949, payload_bits 949, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 950, payload_bits 950, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 951, payload_bits 951, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 952, payload_bits 952, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 953, payload_bits 953, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 954, payload_bits 954, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 955, payload_bits 955, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 956, payload_bits 956, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 957, payload_bits 957, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 958, payload_bits 958, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 959, payload_bits 959, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 960, payload_bits 960, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 961, payload_bits 961, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 962, payload_bits 962, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 963, payload_bits 963, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 964, payload_bits 964, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 965, payload_bits 965, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 966, payload_bits 966, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 967, payload_bits 967, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 968, payload_bits 968, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 969, payload_bits 969, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 970, payload_bits 970, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 971, payload_bits 971, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 972, payload_bits 972, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 973, payload_bits 973, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 974, payload_bits 974, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 975, payload_bits 975, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 976, payload_bits 976, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 977, payload_bits 977, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 978, payload_bits 978, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 979, payload_bits 979, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 980, payload_bits 980, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 981, payload_bits 981, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 982, payload_bits 982, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 983, payload_bits 983, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 984, payload_bits 984, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 985, payload_bits 985, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 986, payload_bits 986, keyword_buffer 004400, end_found 0
