Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3862, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 679 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8238, rd_minus:   8200, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 680 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1824, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 681 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6492, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 682 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10556, rd_minus:  10962, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 683 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6800, rd_minus:   6800, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 684 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3700, rd_minus:   3540, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 685 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5316, rd_minus:   6500, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 686 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3120, rd_minus:   4118, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 687 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4066, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 688 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9940, rd_minus:   8384, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 689 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    784, rd_minus:    554, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 690 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8378, rd_minus:   9862, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 691 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    278, rd_minus:    282, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 692 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  24466, rd_minus:  23042, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 693 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4520, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 694 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13116, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 695 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10288, rd_minus:   8344, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 696 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12512, rd_minus:  11408, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 697 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2326, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 698 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6262, rd_minus:   6944, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 699 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    306, rd_minus:    356, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 700 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17216, rd_minus:  16880, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 701 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  27930, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 702 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  15066, rd_minus:  14410, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 703 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10456, rd_minus:  10532, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 704 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5024, rd_minus:   6120, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 705 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7234, rd_minus:  10138, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 706 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10584, rd_minus:   8042, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 707 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11288, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 708 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11124, rd_minus:  12950, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 709 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  33428, rd_minus:  27968, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 710 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    890, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 711 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8874, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 712 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  14088, rd_minus:  11950, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 713 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1118, rd_minus:   1126, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 714 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11752, rd_minus:  11962, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 715 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8372, rd_minus:   8334, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 716 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8074, rd_minus:   8092, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 717 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    714, rd_minus:    348, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 718 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20002, rd_minus:  22394, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 719 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  20688, rd_minus:  22320, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 720 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  12132, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 721 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    480, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 722 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    870, rd_minus:    674, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 723 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12474, rd_minus:  11256, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 724 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13208, rd_minus:  12452, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 725 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4064, rd_minus:   5028, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 726 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3824, rd_minus:   3804, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 727 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3272, rd_minus:   3456, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 728 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  23954, rd_minus:  22738, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 729 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5756, rd_minus:   6252, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 730 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    272, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 731 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    778, rd_minus:    618, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 732 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    662, rd_minus:    402, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 733 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7040, rd_minus:   5486, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 734 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5846, rd_minus:   6736, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 735 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    564, rd_minus:    442, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 736 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  24216, rd_minus:  26118, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 737 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    938, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 738 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    330, rd_minus:    404, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 739 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1768, rd_minus:   3866, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 740 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    722, rd_minus:    608, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 741 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2770, rd_minus:   2824, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 742 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  32488, rd_minus:  35078, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 743 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9280, rd_minus:   9686, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 744 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6906, rd_minus:   4604, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 745 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4516, rd_minus:   4780, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 746 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1256, rd_minus:   1304, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 747 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3524, rd_minus:   3642, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 748 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10286, rd_minus:  10220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 749 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16982, rd_minus:  17072, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 750 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8674, rd_minus:   8552, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 751 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    402, rd_minus:    246, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 752 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3594, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 753 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1200, rd_minus:   1046, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 754 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6618, rd_minus:   6606, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 755 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9932, rd_minus:  10322, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 756 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9452, rd_minus:   8668, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 757 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2684, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 758 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17898, rd_minus:  17030, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 759 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7476, rd_minus:   7558, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 760 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5870, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 761 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4816, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 762 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8016, rd_minus:   8500, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 763 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6676, rd_minus:   5200, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 764 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  30280, rd_minus:  27224, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 765 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4756, rd_minus:   4264, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 766 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    144, rd_minus:    132, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 767 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6274, rd_minus:   7872, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 768 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8890, rd_minus:   5772, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 769 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6892, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 770 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2876, rd_minus:   3658, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 771 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    774, rd_minus:    690, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 772 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1150, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 773 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5428, rd_minus:   5642, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 774 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3996, rd_minus:   4416, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 775 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    808, rd_minus:    792, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 776 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    926, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 777 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7708, rd_minus:   8136, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 778 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6076, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 779 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6586, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 780 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7654, rd_minus:  10900, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 781 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8912, rd_minus:   9846, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 782 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  13158, rd_minus:   8702, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 783 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3300, rd_minus:   2852, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 784 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  31324, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 785 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  17586, rd_minus:  19202, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 786 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1884, rd_minus:   2102, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 787 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3148, rd_minus:   4872, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 788 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4060, rd_minus:   3906, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 789 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4636, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 790 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7136, rd_minus:   7390, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 791 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1244, rd_minus:   1308, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 792 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5772, rd_minus:   7708, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 793 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6660, rd_minus:   4416, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 794 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10912, rd_minus:   8956, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 795 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12224, rd_minus:  10760, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 796 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5240, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 797 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7684, rd_minus:   6620, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 798 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4196, rd_minus:   4028, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 799 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1304, rd_minus:   1064, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 800 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  26674, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 801 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1690, rd_minus:   1520, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 802 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  11126, rd_minus:  11472, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 803 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3712, rd_minus:   2768, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 804 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2148, rd_minus:   2040, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 805 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   2638, rd_minus:   2396, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 806 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   5444, rd_minus:   6060, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 807 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9344, rd_minus:  10320, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 808 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1580, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 809 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   8616, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 810 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    848, rd_minus:    968, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 811 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3474, rd_minus:   3140, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 812 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  16938, rd_minus:  19862, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 813 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  12172, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 814 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   3838, rd_minus:   3314, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 815 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4580, rd_minus:   5556, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 816 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6280, rd_minus:   7594, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 817 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    598, rd_minus:    808, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 818 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    326, rd_minus:    412, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 819 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   6120, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 820 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    366, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 821 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    742, rd_minus:    812, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 822 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   4182, rd_minus:   4002, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 823 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  10532, rd_minus:  12202, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 824 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   7216, rd_minus:   7472, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 825 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   1018, rd_minus:    932, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 826 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    490, rd_minus:    508, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 827 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:  22128, rd_minus:  25614, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 828 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  18118, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 829 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:    508, rd_minus:    580, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 830 / 4120, payload_bits 4096, end_bits 24
[HIDE] rd_plus:   9344, rd_minus:   9044, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 831 / 4120, payload_bits 4096, end_bits 24
