Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:  10442, rd_minus:   6220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2100, rd_minus:   8354, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 721 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9434, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 722 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8192, rd_minus:   8156, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 723 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3622, rd_minus:   5340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 724 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6312, rd_minus:   5028, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 725 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1804, rd_minus:   1772, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 726 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8058, rd_minus:  10760, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 727 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    584, rd_minus:    404, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 728 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  23492, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 729 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3386, rd_minus:   3192, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 730 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    886, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 731 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1352, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 732 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1212, rd_minus:   1568, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 733 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5924, rd_minus:   4046, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 734 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    136, rd_minus:    148, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 735 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1332, rd_minus:   1792, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 736 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4494, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 737 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1580, rd_minus:   2202, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 738 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7336, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 739 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    104, rd_minus:    130, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 740 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7068, rd_minus:   7044, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 741 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2264, rd_minus:   1742, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 742 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3184, rd_minus:   2366, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 743 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2146, rd_minus:   2454, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 744 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3710, rd_minus:   2694, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 745 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4448, rd_minus:   3286, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 746 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4210, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 747 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2772, rd_minus:   2856, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 748 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1012, rd_minus:   1590, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 749 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18408, rd_minus:  19570, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 750 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    900, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 751 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3148, rd_minus:   3508, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 752 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2888, rd_minus:   2852, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 753 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2862, rd_minus:   2892, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 754 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7746, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 755 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2556, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 756 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1572, rd_minus:   1410, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 757 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3310, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 758 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4416, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 759 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12780, rd_minus:  16512, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 760 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1680, rd_minus:   1680, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 761 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    312, rd_minus:    318, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 762 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2602, rd_minus:   2592, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 763 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5688, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 764 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4054, rd_minus:   3078, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 765 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4852, rd_minus:   3602, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 766 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5888, rd_minus:   6144, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 767 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7302, rd_minus:   7720, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 768 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4028, rd_minus:   4204, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 769 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  49232, rd_minus:  51912, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 770 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7756, rd_minus:   6306, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 771 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    848, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 772 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4456, rd_minus:   3560, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 773 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    984, rd_minus:   1064, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 774 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1346, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 775 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1808, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 776 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3320, rd_minus:   7094, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 777 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7234, rd_minus:   9564, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 778 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3160, rd_minus:   3348, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 779 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2840, rd_minus:   3048, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 780 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2828, rd_minus:   2728, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 781 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4768, rd_minus:   5314, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 782 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    504, rd_minus:    570, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 783 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     72, rd_minus:     78, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 784 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4946, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 785 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     96, rd_minus:     92, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 786 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2162, rd_minus:   3720, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 787 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    958, rd_minus:    920, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 788 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2326, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 789 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3234, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 790 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     82, rd_minus:     82, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 791 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3336, rd_minus:   3152, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 792 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2850, rd_minus:   2950, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 793 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     74, rd_minus:    142, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 794 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3248, rd_minus:   3112, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 795 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3012, rd_minus:   1470, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 796 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4748, rd_minus:   9578, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 797 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7684, rd_minus:   7696, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 798 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18130, rd_minus:  18158, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 799 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7868, rd_minus:   7866, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 800 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18318, rd_minus:  18372, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 801 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9066, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 802 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2212, rd_minus:   2264, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 803 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2306, rd_minus:   2232, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 804 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3210, rd_minus:   2900, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 805 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2284, rd_minus:   2244, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 806 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2124, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 807 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  19774, rd_minus:  19392, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 808 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    714, rd_minus:   1494, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 809 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2180, rd_minus:   2158, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 810 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1080, rd_minus:   1076, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 811 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1212, rd_minus:   1216, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 812 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14768, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 813 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6676, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 814 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  28136, rd_minus:  22876, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 815 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    824, rd_minus:    636, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 816 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1938, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 817 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6388, rd_minus:   3806, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 818 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7296, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 819 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17854, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 820 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17724, rd_minus:  18678, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 821 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13362, rd_minus:  14708, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 822 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14300, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 823 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5548, rd_minus:   5248, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 824 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3936, rd_minus:   3612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 825 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6258, rd_minus:   4204, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 826 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7086, rd_minus:   4536, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 827 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1294, rd_minus:   1390, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 828 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1964, rd_minus:   2056, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 829 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10204, rd_minus:   6560, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 830 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5450, rd_minus:   4912, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 831 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7522, rd_minus:   6208, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 832 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6154, rd_minus:   6348, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 833 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6424, rd_minus:   5694, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 834 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6796, rd_minus:   6320, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 835 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5184, rd_minus:   5108, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 836 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2100, rd_minus:   1998, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 837 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5610, rd_minus:   5062, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 838 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3856, rd_minus:   3352, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 839 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3384, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 840 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9872, rd_minus:  10286, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 841 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    900, rd_minus:    854, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 842 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4918, rd_minus:   4770, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 843 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1632, rd_minus:   1540, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 844 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8934, rd_minus:   9088, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 845 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4500, rd_minus:   4498, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 846 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17658, rd_minus:  16470, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 847 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2212, rd_minus:   1600, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 848 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    394, rd_minus:    368, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 849 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    568, rd_minus:    712, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 850 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2812, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 851 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14038, rd_minus:  16960, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 852 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4316, rd_minus:   5432, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 853 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4336, rd_minus:   4960, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 854 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5308, rd_minus:   2452, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 855 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1548, rd_minus:   1496, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 856 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    344, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 857 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    158, rd_minus:    164, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 858 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1812, rd_minus:   1116, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 859 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11724, rd_minus:  10648, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 860 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2998, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 861 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1686, rd_minus:   3896, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 862 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2608, rd_minus:   1568, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 863 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1364, rd_minus:    760, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 864 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1924, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 865 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1602, rd_minus:   1196, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 866 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1652, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 867 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2330, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 868 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3030, rd_minus:   2036, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 869 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    764, rd_minus:   1084, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 870 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2340, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 871 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2664, rd_minus:   1696, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 872 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    432, rd_minus:    448, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 873 / 2072, payload_bits 2048, end_bits 24
